time,Biomass(kg),DO(mg/L)
61.7,461.2720548424414,-0.17777311951113542
61.800000000000004,461.31365478422737,-0.17932070954586327
61.900000000000006,461.354234847838,-0.18083274711155167
62.0,461.39381986293904,-0.18230998714340058
62.1,461.43243406501006,-0.18375317116941736
62.2,461.4701011060005,-0.18516302811996946
62.300000000000004,461.5068440688427,-0.1865402741751275
62.400000000000006,461.54268548059946,-0.18788561286780117
62.5,461.5776473270539,-0.18919973488098552
62.6,461.6117510655807,-0.1904833181147656
62.7,461.64501763511055,-0.1917370282404181
62.800000000000004,461.6774674692034,-0.19296151863994074
62.900000000000006,461.70912050777696,-0.1941574305483922
63.0,461.73999621101734,-0.19532539281374942
63.1,461.77011356907406,-0.1964660222866731
63.2,461.79949111216484,-0.19757992410823652
63.300000000000004,461.8281469219439,-0.19866769176062385
63.400000000000006,461.85609864466494,-0.19972990714161531
63.5,461.8833634920388,-0.20076714065738777
63.6,461.90995827095475,-0.20177995122629025
63.7,461.93589937346616,-0.2027688868627494
63.800000000000004,461.9612027945264,-0.20373448461967963
63.900000000000006,461.98588414154676,-0.20467727069406633
64.0,462.00995864543205,-0.20559776038882666
64.10000000000001,462.03344116557497,-0.2064964586621828
64.2,462.0563461999045,-0.20737386018554121
64.3,462.0786878938815,-0.20823044950372852
64.4,462.1004800490691,-0.2090667011570211
64.5,462.1217361298082,-0.20988307940155435
64.60000000000001,462.1424692745581,-0.21068003891884715
64.7,462.16269230432323,-0.21145802490752
64.8,462.182417731081,-0.21221747317520068
64.9,462.20165776590414,-0.21295881029805885
65.0,462.22042430560913,-0.21368245368834005
65.10000000000001,462.2387289583069,-0.21438881182857067
65.2,462.25658305813573,-0.21507828445941182
65.3,462.27399766664485,-0.21575126271032657
65.4,462.29098358082217,-0.21640812925870795
65.5,462.30755121871636,-0.21704925820940313
65.60000000000001,462.32371091183614,-0.21767501590341726
65.7,462.33947268643186,-0.2182857605590986
65.8,462.3548463313247,-0.21888184256786836
65.9,462.36984140636713,-0.2194636046543384
66.0,462.38446725017747,-0.2200313820347703
66.10000000000001,462.39873275388726,-0.22058550153157697
66.2,462.41264679268266,-0.22112628362263861
66.3,462.42621808107845,-0.22165404191954435
66.4,462.4394550679944,-0.2221690828234151
66.5,462.45236600716044,-0.22267170596297384
66.60000000000001,462.4649589640234,-0.22316220434931247
66.7,462.4772416460526,-0.22364086329835112
66.8,462.48922153694684,-0.2241079614738948
66.9,462.5009062390907,-0.224563773383822
67.0,462.51230303207836,-0.2250085664060869
67.10000000000001,462.5234190257462,-0.2254426019631329
67.2,462.53426116601145,-0.22586613566920688
67.3,462.54483618222207,-0.2262794167711659
67.4,462.5551504012179,-0.22668268597925215
67.5,462.5652104108252,-0.22707618355841772
67.60000000000001,462.5750224770576,-0.22746014236531148
67.7,462.58459271790974,-0.2278347900243659
67.8,462.5939271082933,-0.22820034906420752
67.9,462.6030314849736,-0.2285570370540669
68.0,462.61191136857707,-0.2289050632409849
68.10000000000001,462.6205723491964,-0.22924463596796707
68.2,462.6290198268748,-0.22957595775173525
68.3,462.63725906220225,-0.2298992262925646
68.4,462.64529518934773,-0.23021463476556195
68.5,462.6531331672501,-0.2305223706535728
68.60000000000001,462.6607778775806,-0.23082261815374025
68.7,462.6682340873227,-0.23111555728772837
68.8,462.67550643884255,-0.23140136368128122
68.9,462.6825994632425,-0.2316802089106919
69.0,462.68951755817886,-0.23195225990637539
69.10000000000001,462.69626502620514,-0.23221768001243578
69.2,462.70284608283436,-0.23247662921773118
69.3,462.7092648342588,-0.23272926355675977
69.4,462.7155252905193,-0.23297573548046488
69.5,462.72163133214815,-0.23321619323394657
69.60000000000001,462.7275867377153,-0.23345078143648335
69.7,462.7333952492609,-0.23367964240946312
69.8,462.7390604957578,-0.2339029147016741
69.9,462.7445860213129,-0.23412073368225156
70.0,462.74997526105597,-0.23433323105367762
70.10000000000001,462.7552315275425,-0.23454053459068797
70.2,462.760358134764,-0.23474277083607403
70.3,462.76535828406827,-0.234940062680446
70.4,462.7702351004857,-0.23513253017389626
70.5,462.7749916254895,-0.23532029031824891
70.60000000000001,462.7796307831698,-0.23550345605959558
70.7,462.7841554926191,-0.2356821396788025
70.8,462.78856857714055,-0.23585645007055092
70.9,462.7928727919772,-0.23602649358743907
71.0,462.79707082504507,-0.23619237405777746
71.10000000000001,462.8011652648551,-0.23635419148190967
71.2,462.8051586819869,-0.23651204530182898
71.3,462.8090535688463,-0.23666603196320096
71.4,462.8128523581293,-0.23681624564725706
71.5,462.8165574247669,-0.2369627783374039
71.60000000000001,462.820171053694,-0.23710571879040923
71.7,462.82369551129716,-0.23724515483071396
71.8,462.82713300152955,-0.23738117194810077
71.9,462.83048567361175,-0.23751385354877141
72.0,462.83375562621416,-0.23764328109367416
72.10000000000001,462.83694487642043,-0.23776953330640582
72.2,462.8400554177186,-0.23789268769592176
72.3,462.8430892008604,-0.23801282007374341
72.4,462.84604812325534,-0.23813000429307968
72.5,462.8489340375382,-0.238244312486466
72.60000000000001,462.8517487299934,-0.23835581444024287
72.7,462.8544939508722,-0.2384645784967014
72.8,462.85717142504456,-0.23857067187732767
72.9,462.85978282636825,-0.23867415993786487
73.0,462.8623297888168,-0.23877510650556602
73.10000000000001,462.8648138955033,-0.2388735734725685
73.2,462.8672366859711,-0.23896962106547165
73.3,462.86959968289676,-0.2390633088334802
73.4,462.87190436309305,-0.23915469457471217
73.5,462.8741521680553,-0.23924383472628385
73.60000000000001,462.8763444989077,-0.23933078416616368
73.7,462.8784827115576,-0.23941559602304835
73.8,462.880568150485,-0.23949832298348342
73.9,462.8826021193024,-0.23957901614866303
74.0,462.88458589054477,-0.23965772541149052
74.10000000000001,462.886520702751,-0.23973449936426486
74.2,462.8884077438046,-0.2398093847541199
74.3,462.89024820606016,-0.23988242830101325
74.4,462.89204324062865,-0.23995367519693353
74.5,462.893793971438,-0.24002316957237507
74.60000000000001,462.8955014961755,-0.2400909545310714
74.7,462.89716687683006,-0.24015707185072938
74.8,462.89879113280523,-0.24022156176630535
74.9,462.90037529553564,-0.24028446472855733
75.0,462.9019203567955,-0.24034581974838187
75.10000000000001,462.9034272850775,-0.240405664927315
75.2,462.90489702641025,-0.24046403748825404
75.3,462.906330489015,-0.24052097324194446
75.4,462.90772855443674,-0.24057650697781457
75.5,462.9090921102625,-0.24063067360846271
75.60000000000001,462.91042201005837,-0.24068350677309502
75.7,462.9117190872159,-0.240735039323153
75.8,462.912984155643,-0.2407853033486089
75.9,462.9142179933065,-0.24083432955449674
76.0,462.9154213663718,-0.2408821481757348
76.10000000000001,462.9165950350599,-0.24092878919919478
76.2,462.91773973376115,-0.2409742816102889
76.3,462.9188561794381,-0.2410186537115137
76.4,462.9199450722186,-0.2410619331450489
76.5,462.9210070793579,-0.24110414627874252
76.60000000000001,462.92204286605755,-0.2411453193857235
76.7,462.92305308388023,-0.24118547820082914
76.80000000000001,462.9240383650635,-0.24122464770284838
76.9,462.92499932692226,-0.24126285228294142
77.0,462.925936572369,-0.24130011576445173
77.10000000000001,462.92685067200875,-0.2413364607555632
77.2,462.92774220378533,-0.24137191008581158
77.30000000000001,462.9286117270362,-0.2414064858676348
77.4,462.9294597863915,-0.24144020963851495
77.5,462.93028691373746,-0.24147310243305434
77.60000000000001,462.931093627825,-0.2415051847698526
77.7,462.93188041059943,-0.24153647579781376
77.80000000000001,462.93264776826464,-0.24156699550217406
77.9,462.93339618134485,-0.24159676290226473
78.0,462.93412611914283,-0.24162579657461755
78.10000000000001,462.93483804014676,-0.24165411466868017
78.2,462.93553239243744,-0.24168173492253162
78.30000000000001,462.93620960519377,-0.24170867434673146
78.4,462.9368700833679,-0.24173494902631398
78.5,462.9375142549954,-0.24176057588526217
78.60000000000001,462.93814252386557,-0.24178557092240308
78.7,462.938755284388,-0.2418099497662343
78.80000000000001,462.93935292193555,-0.24183372768825995
78.9,462.93993581318773,-0.24185691961632647
79.0,462.9405043102161,-0.24187953952307245
79.10000000000001,462.94105876326984,-0.2419016013018832
79.2,462.94159952834946,-0.24192311905814914
79.30000000000001,462.94212694446315,-0.24194410623521323
79.4,462.9426413427146,-0.24196457596382767
79.5,462.94314304658815,-0.24198454107326978
79.60000000000001,462.94363237223456,-0.24200401410245773
79.7,462.94410960838724,-0.24202300652609282
79.80000000000001,462.94457505996394,-0.24204153043510285
79.9,462.9450290211318,-0.24205959749874237
80.0,462.9454717763539,-0.24207721900503135
80.10000000000001,462.94590360343966,-0.2420944059784465
80.2,462.9463247737847,-0.2421111691892735
80.30000000000001,462.94673555099945,-0.24212751910104854
80.4,462.94713617746277,-0.2421434653539306
80.5,462.9475269131697,-0.24215901825785283
80.60000000000001,462.9479080027324,-0.24217418752442474
80.7,462.9482796850108,-0.24218898263723185
80.80000000000001,462.94864219331845,-0.24220341285986577
80.9,462.9489957556274,-0.24221748724395417
81.0,462.94934058962485,-0.2422312144395788
81.10000000000001,462.94967690367184,-0.24224460273222256
81.2,462.9500049144442,-0.24225766072002533
81.30000000000001,462.95032482744625,-0.2422703965660135
81.4,462.95063684339755,-0.24228281824339218
81.5,462.95094115840857,-0.2422949335424386
81.60000000000001,462.9512379641563,-0.24230675007739555
81.7,462.95152743666097,-0.24231827485217272
81.80000000000001,462.9518097563218,-0.2423295150359337
81.9,462.95208510484895,-0.24234047784445575
82.0,462.9523536550416,-0.2423511701445581
82.10000000000001,462.95261557577004,-0.24236159864706333
82.2,462.9528710321313,-0.24237176991289763
82.30000000000001,462.95312018560406,-0.24238169035919077
82.4,462.9533631942035,-0.24239136626537602
82.5,462.95360019078475,-0.2424008029283879
82.60000000000001,462.95383133285173,-0.2424100066022599
82.7,462.95405676790944,-0.24241898314901933
82.80000000000001,462.9542766376847,-0.24242773820310504
82.9,462.9544910807119,-0.242436277272117
83.0,462.9547002324607,-0.2424446057418498
83.10000000000001,462.95490422546385,-0.24245272888132624
83.2,462.95510318752645,-0.24246065177273762
83.30000000000001,462.95529722448543,-0.24246837863649845
83.4,462.95548647082353,-0.2424759148128254
83.5,462.95567104526066,-0.2424832650231753
83.60000000000001,462.95585106377143,-0.24249043387991315
83.7,462.9560266396876,-0.2424974258903546
83.80000000000001,462.9561978838001,-0.24250424546080837
83.9,462.95636490446196,-0.24251089690061842
84.0,462.95652780283785,-0.2425173842356936
84.10000000000001,462.9566866721208,-0.24252371117776161
84.2,462.9568416192809,-0.24252988197831535
84.30000000000001,462.95699274142663,-0.242535900500513
84.4,462.9571401334094,-0.24254177051777565
84.5,462.9572838879074,-0.24254749571710343
84.60000000000001,462.95742409550934,-0.2425530797023911
84.7,462.9575608447986,-0.2425585259977441
84.80000000000001,462.95769421615483,-0.2425638378038458
84.9,462.9578242908169,-0.24256901835424133
85.0,462.9579511540292,-0.24257407103904335
85.10000000000001,462.95807488532523,-0.2425789990229923
85.2,462.9581955624109,-0.2425838053981278
85.30000000000001,462.95831326123493,-0.2425884931865801
85.4,462.9584280560595,-0.24259306534336184
85.5,462.9585400195308,-0.24259752475915927
85.60000000000001,462.95864921457786,-0.24260187394153068
85.7,462.95875571170495,-0.24260611569546328
85.80000000000001,462.95885957937185,-0.2426102527448141
85.9,462.95896088279306,-0.24261428768505056
86.0,462.95905968570645,-0.2426182230528905
86.10000000000001,462.9591560504326,-0.24262206132863662
86.2,462.9592500379334,-0.24262580493851077
86.30000000000001,462.959341707707,-0.24262945625051976
86.4,462.9594311045185,-0.24263301705104665
86.5,462.95951829315186,-0.2426364899156687
86.60000000000001,462.9596033283601,-0.24263987702384432
86.7,462.95968626367636,-0.24264318050646877
86.80000000000001,462.9597671514647,-0.2426464024479087
86.9,462.95984604297195,-0.24264954488803708
87.0,462.9599229883787,-0.24265260982426784
87.10000000000001,462.9599980368507,-0.24265559921359073
87.2,462.96007123659035,-0.24265851497460592
87.30000000000001,462.9601426211798,-0.2426613584479759
87.4,462.9602122388573,-0.24266413155310876
